Time_EPOCH;Latitude;Longitude;Altitude;WindU;WindV;Temperature_C; RH_percent; CH4_ppm;CO2_ppm;H2O_percent;C2H6_ppb;Heading_deg;GrdSpeed_mps;AGL_m;BLIndex_m
1570107076;44.6188;24.3312;702;2.6;-1.7;19.04;49.62;1.9411;407.8791;1.25;-1.05;290.4;73.2;702;0.0164
1570107077;44.619;24.3303;699.5;2.6;-2.1;19.07;49.65;1.9416;407.8844;1.25;-1.74;294.7;73.4;699.5;0.0189
1570107078;44.6193;24.3295;698.3;2.6;-1.5;19.02;49.52;1.9423;407.8844;1.25;-1.64;298.2;73.5;698.3;0.0291
1570107079;44.6196;24.3287;698.1;2.4;-1.7;19.16;49.54;1.9427;407.9707;1.26;-1.06;302;73.4;698.1;0.0399
1570107080;44.62;24.3279;698.5;2.5;-1.4;19.06;49.44;1.9423;407.986;1.26;-0.73;305.8;73.3;698.5;0.0554
1570107081;44.6204;24.3272;699.1;2.3;-1.7;19.2;49.39;1.9424;407.9876;1.27;-2.55;310.2;73.1;699.1;0.0728
1570107082;44.6209;24.3265;699.5;2.3;-1.8;19.14;49.36;1.9425;407.9876;1.27;-1.58;314.4;73.1;699.5;0.0922
1570107083;44.6214;24.3259;699.4;2.5;-1.5;19.2;49.29;1.9447;407.9974;1.27;-1.96;318.1;73;699.4;0.1141
1570107084;44.6219;24.3253;698.6;2.4;-1.3;19.24;49.25;1.9448;408.1891;1.27;-0.77;321.7;73.1;698.6;0.1367
1570107085;44.6224;24.3248;696.9;2.6;-1;19.2;49.21;1.945;408.1891;1.27;-0.07;324.8;73.5;696.9;0.1598
1570107086;44.623;24.3243;692.9;2.8;-0.7;19.29;49.23;1.9452;408.1891;1.27;-0.67;327.4;74;692.9;0.1803
1570107087;44.6235;24.3238;686.8;2.6;-0.4;19.21;49.17;1.9441;408.1676;1.28;-1.5;330.1;74.7;686.8;0.1955
1570107088;44.624;24.3235;680.5;2.5;-0.2;19.23;49.23;1.9439;408.0275;1.28;-2.13;332.4;75.4;680.5;0.2051
1570107089;44.6247;24.323;669.3;2.4;-0.8;19.23;49.2;1.9442;408.0275;1.29;-1.43;335.8;76.7;669.3;0.2079
1570107090;44.6254;24.3226;658.5;2.4;-0.9;19.24;49.2;1.9444;408.0174;1.29;-2.49;338.6;78;658.5;0.2042
1570107091;44.6261;24.3223;649.4;1.9;-0.7;19.24;49.17;1.9475;407.9988;1.28;-1.03;341.4;79.1;649.4;0.1944
1570107092;44.6268;24.322;642.3;1.8;-0.6;19.33;49.21;1.9475;408.1925;1.29;-1.58;342.9;79.9;642.3;0.1808
1570107093;44.6275;24.3218;636.5;1.9;-0.4;19.32;49.11;1.946;408.1925;1.29;-0.81;343.7;80.5;636.5;0.1636
1570107094;44.6282;24.3215;630.9;2.8;-0.2;19.44;49.22;1.9451;407.949;1.29;-1.42;343.7;80.9;630.9;0.1448
1570107095;44.6289;24.3212;626.1;3.1;-0.3;19.45;49.06;1.9439;407.9394;1.29;-0.77;344.3;81.4;626.1;0.1262
1570107096;44.6296;24.321;622.2;3.1;0;19.45;49.01;1.9442;407.9027;1.28;-1.04;345.5;81.7;622.2;0.1084
1570107097;44.6303;24.3208;619.7;3.3;0.1;19.5;48.97;1.946;407.9027;1.28;-0.89;346.9;81.8;619.7;0.0917
1570107098;44.631;24.3206;618.2;3.2;-0.1;19.55;48.8;1.947;408.1565;1.28;-0.39;348.6;81.9;618.2;0.0753
1570107099;44.6318;24.3205;617.5;3.2;-0.2;19.69;48.79;1.9521;408.2883;1.28;-1.03;350.2;81.8;617.5;0.0589
1570107100;44.6325;24.3204;617;3.3;-0.2;19.58;48.73;1.9526;408.4809;1.3;-0.63;351.4;81.7;617;0.0489
1570107101;44.6332;24.3202;615.5;2.9;-0.3;19.72;48.81;1.9547;408.4809;1.3;-0.53;352.7;81.7;615.5;0.041
1570107102;44.634;24.3202;613.3;3.1;-0.4;19.76;48.71;1.9581;408.6774;1.31;0.16;353.7;81.7;613.3;0.0358
1570107103;44.6347;24.3201;610.4;3.3;-0.5;19.78;48.73;1.9596;408.8542;1.31;-0.11;354.9;81.8;610.4;0.0325
1570107104;44.6354;24.3201;608;3.6;-0.8;19.8;48.71;1.96;408.8662;1.32;-1;356.3;82;608;0.0303
1570107105;44.6362;24.3201;606.8;3.9;-0.5;19.84;48.74;1.9609;408.8662;1.32;-1.53;357.7;81.9;606.8;0.0334
1570107106;44.6369;24.3201;606.8;3.6;0;19.86;48.67;1.9606;408.9331;1.34;0.58;359.6;81.9;606.8;0.0328
1570107107;44.6376;24.3201;607.6;4.3;0;19.81;48.67;1.96;408.8294;1.34;0.14;360.4;81.7;607.6;0.0359
1570107108;44.6384;24.3202;608.9;3.6;-0.1;19.9;48.73;1.9593;408.8294;1.34;-2.11;361.8;81.5;608.9;0.0417
1570107109;44.6391;24.3203;608.6;3.1;-0.2;19.86;48.78;1.9575;408.8294;1.34;-0.95;362.7;81.4;608.6;0.0481
1570107110;44.6398;24.3204;607;3.4;-0.2;19.88;48.8;1.956;408.6161;1.33;0.98;362.5;81.4;607;0.0556
1570107111;44.6406;24.3205;604.4;3;0;19.81;48.74;1.9553;408.5124;1.33;0.44;362.8;81.5;604.4;0.0637
1570107112;44.6413;24.3206;601;3.1;0.2;19.92;48.76;1.9554;408.5085;1.32;0.02;362.7;81.6;601;0.0719
1570107113;44.642;24.3206;597.1;2.8;0.2;19.85;48.71;1.9556;408.5085;1.32;-0.48;362.7;81.8;597.1;0.0787
1570107114;44.6428;24.3207;592.5;2.8;0.2;19.9;48.72;1.9556;408.4752;1.32;-0.47;362.7;81.9;592.5;0.0855
1570107115;44.6435;24.3208;588.1;3.7;0.4;19.97;48.81;1.9556;408.4525;1.32;-0.02;361.9;82.2;588.1;0.0897
1570107116;44.6443;24.3209;584.3;4.1;0;19.93;48.72;1.9541;408.4525;1.32;-0.26;361.1;82.4;584.3;0.0914
1570107117;44.645;24.3209;581.1;3.5;-0.2;19.98;48.7;1.9526;408.3142;1.32;-0.7;361.2;82.5;581.1;0.0915
1570107118;44.6457;24.321;578.4;4.3;0;19.99;48.61;1.9538;408.3775;1.31;-0.39;360;82.5;578.4;0.0892
1570107119;44.6465;24.3211;576.2;3.6;0.3;20.08;48.63;1.9538;408.5047;1.31;-0.71;360.1;82.4;576.2;0.0849
1570107120;44.6472;24.3211;574.5;3.7;0.5;20.06;48.48;1.9555;408.5047;1.31;-0.56;359.5;82.2;574.5;0.0793
1570107121;44.6479;24.3211;573.2;3;0.3;20.04;48.51;1.9568;408.6704;1.31;0.31;359.5;81.9;573.2;0.077
1570107122;44.6486;24.3212;572.3;3.5;-0.1;20.13;48.46;1.9555;408.6222;1.31;0.69;358.6;81.7;572.3;0.0744
1570107123;44.6494;24.3212;572;3.2;-0.3;20.09;48.46;1.9555;408.5922;1.32;0.46;358.1;81.4;572;0.0718
1570107124;44.6501;24.3212;571.5;3.2;-0.3;20.12;48.41;1.9573;408.5922;1.32;0.16;357.7;81.2;571.5;0.0706
1570107125;44.6509;24.3212;569.9;3;-0.8;20.13;48.44;1.9587;408.8957;1.32;-0.05;357.4;81;569.9;0.0696
1570107126;44.6516;24.3212;568.1;3.2;-1.5;20.17;48.38;1.9609;409.0115;1.32;-0.45;357.2;81;568.1;0.0667
1570107127;44.6523;24.3211;565.5;2.9;-1.6;20.14;48.31;1.9608;409.1043;1.34;-0.36;357.1;81;565.5;0.069
1570107128;44.653;24.3211;562.1;2.8;-1.1;20.16;48.47;1.96;409.1043;1.34;-0.47;357.1;81.2;562.1;0.0695
1570107129;44.6538;24.3211;557.9;2.6;-0.9;20.2;48.42;1.9588;408.8533;1.35;-0.53;357;81.5;557.9;0.0701
1570107130;44.6545;24.3211;553.5;3.5;-0.7;20.24;48.46;1.9563;408.5402;1.35;0.66;356.4;81.9;553.5;0.0701
1570107131;44.6553;24.3211;549.5;4.2;0;20.28;48.4;1.9564;408.5023;1.34;0.63;355.5;82.3;549.5;0.0689
1570107132;44.656;24.321;546;4.1;0.6;20.34;48.47;1.9567;408.5023;1.34;-0.39;355.3;82.5;546;0.0662
1570107133;44.6568;24.321;542.7;4.4;0.8;20.3;48.42;1.9563;408.4213;1.34;-0.48;354.8;82.6;542.7;0.0629
1570107134;44.6575;24.321;540.6;4.3;0.3;20.4;48.39;1.956;408.4103;1.34;-0.03;354.8;82.7;540.6;0.061
1570107135;44.6582;24.3209;539.3;4.7;-0.1;20.39;48.34;1.9563;408.4086;1.33;0.91;354.4;82.7;539.3;0.0578
1570107136;44.659;24.3209;539;4.2;-0.2;20.37;48.33;1.9568;408.4086;1.33;0.94;354.7;82.4;539;0.055
1570107137;44.6597;24.3208;539.1;4.5;-0.1;20.43;48.33;1.9594;408.5735;1.33;1.74;354.4;82.2;539.1;0.0544
1570107138;44.6605;24.3208;537.9;3.6;-0.4;20.45;48.32;1.9594;408.7351;1.34;0.68;355;82.1;537.9;0.055
1570107139;44.6612;24.3207;535.7;3;-0.7;20.5;48.28;1.9605;408.7351;1.34;0.07;355.5;82.1;535.7;0.0566
1570107140;44.6619;24.3207;533.8;3.6;-0.6;20.5;48.24;1.9614;408.884;1.34;-0.77;355;82;533.8;0.0601
1570107141;44.6627;24.3206;532.6;2.6;-0.2;20.51;48.19;1.9618;408.8841;1.34;-0.36;355.4;81.9;532.6;0.0659
1570107142;44.6634;24.3206;532;2.3;-0.1;20.5;48.17;1.9618;408.8843;1.35;-0.38;355.5;81.8;532;0.0683
1570107143;44.6641;24.3205;531.8;1.9;-0.3;20.54;48.22;1.9617;408.8843;1.35;1.26;355.6;81.7;531.8;0.0746
1570107144;44.6649;24.3205;531.3;2.3;-0.7;20.47;48.21;1.9616;408.8633;1.35;0.71;355.3;81.5;531.3;0.0821
1570107145;44.6656;24.3204;530.5;2.3;-0.7;20.58;48.26;1.9609;408.8442;1.35;-0.52;355;81.4;530.5;0.087
1570107146;44.6663;24.3204;529.8;2.3;-0.7;20.55;48.23;1.9608;408.7918;1.35;0.07;354.4;81.3;529.8;0.0907
1570107147;44.667;24.3203;528.9;2.9;-0.7;20.51;48.24;1.96;408.7918;1.35;0.2;354;81.2;528.9;0.0933
1570107148;44.6678;24.3202;528.3;4.3;-0.1;20.5;48.24;1.9593;408.7456;1.35;-0.07;352.6;81;528.3;0.0945
1570107149;44.6685;24.3201;527.9;3.4;-0.1;20.54;48.23;1.9613;408.7762;1.35;0.41;353.2;80.9;527.9;0.0973
1570107150;44.6692;24.3201;527.2;4.4;0;20.59;48.21;1.9614;408.8161;1.35;0.48;352.8;80.8;527.2;0.1
1570107151;44.67;24.32;526.3;4.4;0.1;20.55;48.18;1.9615;408.8161;1.35;0.13;352.9;80.5;526.3;0.1003
1570107152;44.6707;24.3199;526;3.7;0.1;20.58;48.31;1.9617;408.8746;1.35;0.52;353.9;80.4;526;0.1018
1570107153;44.6714;24.3199;525.9;2.8;-0.1;20.53;48.2;1.9628;408.8602;1.35;-0.15;354.9;80.2;525.9;0.102
1570107154;44.6721;24.3198;525.8;2.3;-0.3;20.57;48.18;1.9631;408.8464;1.35;-0.09;356;80;525.8;0.1018
1570107155;44.6729;24.3198;525.9;5;-0.3;20.62;48.21;1.9643;408.8464;1.35;-0.04;354.2;79.7;525.9;0.0999
1570107156;44.6736;24.3197;526.5;3.9;-0.4;20.55;48.19;1.9665;408.8432;1.35;-0.47;355.3;79.4;526.5;0.1002
1570107157;44.6743;24.3197;526.8;4.3;-0.2;20.59;48.24;1.9677;408.9393;1.35;0.22;355.2;79.2;526.8;0.1003
1570107158;44.675;24.3197;526.2;3.8;0.1;20.57;48.21;1.9676;408.9501;1.36;0.38;355.6;79.2;526.2;0.0994
1570107159;44.6757;24.3196;525;4.1;0.5;20.62;48.22;1.9673;408.9501;1.36;0.54;355.5;79.2;525;0.099
1570107160;44.6764;24.3196;523.3;4.3;0.4;20.58;48.17;1.9644;408.899;1.36;0.26;355.1;79.2;523.3;0.0982
1570107161;44.6771;24.3196;522.1;4.1;0.6;20.64;48.28;1.9618;408.7601;1.35;0.32;354.9;79.2;522.1;0.0954
1570107162;44.6778;24.3195;520.5;3.7;0.4;20.62;48.2;1.9607;408.7601;1.35;0.55;354.9;79.1;520.5;0.0909
1570107163;44.6786;24.3195;518.3;3.4;-0.3;20.65;48.21;1.9595;408.7601;1.35;0.41;354.9;79.2;518.3;0.088
1570107164;44.6793;24.3194;517;3;-0.5;20.63;48.16;1.9583;408.7473;1.34;1.19;355;79.2;517;0.0834
1570107165;44.68;24.3194;517;3.9;-0.2;20.67;48.17;1.9582;408.7444;1.34;0.7;354.1;79;517;0.0788
1570107166;44.6807;24.3193;518.4;4.2;0.3;20.67;48.16;1.9583;408.7444;1.34;-0.54;353.3;78.7;518.4;0.0761
1570107167;44.6814;24.3193;519.7;3.2;1;20.62;48.08;1.9584;408.7444;1.34;-0.18;353.5;78.6;519.7;0.0731
1570107168;44.6821;24.3192;519.6;4.4;0.9;20.69;48.19;1.9574;408.8139;1.34;0.21;352.4;78.4;519.6;0.0699
1570107169;44.6828;24.3191;518.7;4.5;0.3;20.67;48.18;1.9579;408.8075;1.34;-0.01;352.1;78.4;518.7;0.0666
1570107170;44.6835;24.319;517.8;3.9;0.5;20.73;48.12;1.959;408.8075;1.34;0.58;352.7;78.3;517.8;0.0608
1570107171;44.6842;24.319;517.5;3.6;0.4;20.66;48.14;1.9593;408.9101;1.34;-0.23;353.2;78.2;517.5;0.0555
1570107172;44.6849;24.3189;517.9;3.6;-0.2;20.7;48.11;1.9593;408.8854;1.34;-0.65;353.4;78.1;517.9;0.0543
1570107173;44.6856;24.3188;519.9;3.4;-0.3;20.73;48.07;1.9594;408.8833;1.36;0.33;353.9;77.8;519.9;0.0509
1570107174;44.6863;24.3188;522.7;3.3;-0.4;20.79;48.24;1.9595;408.8833;1.36;0.94;354.3;77.4;522.7;0.0485
1570107175;44.687;24.3187;526;3.6;-0.7;20.71;48.29;1.9595;408.8408;1.37;0.34;354.5;76.9;526;0.0469
1570107176;44.6877;24.3187;528.8;3.9;-0.6;20.74;48.17;1.9599;408.8334;1.37;-1.02;354.5;76.6;528.8;0.0476
1570107177;44.6883;24.3186;530.6;3.8;-0.3;20.68;48.2;1.9598;408.8279;1.36;-0.39;354.6;76.4;530.6;0.0479
1570107178;44.689;24.3186;531.4;4;-0.6;20.75;48.25;1.9594;408.8279;1.36;0.45;354.5;76.3;531.4;0.0509
1570107179;44.6897;24.3185;531.3;4.2;-1;20.66;48.24;1.9609;408.8199;1.36;-0.4;354.3;76.2;531.3;0.0533
1570107180;44.6904;24.3185;530.5;3.6;-0.9;20.74;48.3;1.9622;408.97;1.36;0.29;354.7;76.3;530.5;0.0592
1570107181;44.6911;24.3184;528.8;3.5;-0.5;20.67;48.25;1.9627;408.981;1.36;0.1;354.8;76.4;528.8;0.0733
1570107182;44.6918;24.3184;528.3;4.1;-0.7;20.68;48.24;1.9637;408.981;1.36;-0.34;354.2;76.3;528.3;0.0873
1570107183;44.6925;24.3184;529.3;3.5;-1.1;20.65;48.31;1.966;409.0875;1.36;0.45;354.9;76.1;529.3;0.1004
1570107184;44.6932;24.3183;529.9;3.9;-1.2;20.62;48.29;1.9675;409.1114;1.37;0.6;355.1;76;529.9;0.1239
1570107185;44.6939;24.3183;530;3.4;-1.3;20.67;48.29;1.9697;409.1114;1.37;1.44;355.8;75.8;530;0.148
1570107186;44.6945;24.3183;529.5;2.7;-1;20.72;48.42;1.9718;409.2102;1.38;-0.07;356.6;75.7;529.5;0.1698
1570107187;44.6952;24.3182;529.1;2.6;-1;20.7;48.59;1.9721;409.2146;1.38;-0.49;356.7;75.7;529.1;0.1921
1570107188;44.6959;24.3182;529.1;1.7;-1.4;20.62;48.65;1.9721;409.2314;1.39;-0.61;357.3;75.7;529.1;0.2129
1570107189;44.6966;24.3182;528.2;2.4;-1.8;20.67;48.83;1.9714;409.2314;1.39;-0.41;356.9;75.6;528.2;0.2334
1570107190;44.6973;24.3182;528.3;2.4;-1.9;20.65;48.9;1.9706;409.2314;1.39;0.08;356.6;75.4;528.3;0.2501
1570107191;44.6979;24.3181;529.5;1.8;-1.1;20.66;49.06;1.97;409.1998;1.39;0.94;357.5;75.2;529.5;0.2611
1570107192;44.6986;24.3181;531.1;3.5;-0.6;20.65;49.05;1.97;409.1838;1.39;0.7;356.7;74.9;531.1;0.2658
1570107193;44.6993;24.3181;532.3;2.9;-1;20.54;49.13;1.9694;409.1838;1.39;0.89;358.1;74.8;532.3;0.2636
1570107194;44.7;24.3181;531.3;2.7;-1.2;20.61;49.25;1.9689;409.16;1.39;0.36;359.1;74.9;531.3;0.2596
1570107195;44.7006;24.3182;528.9;3.3;-1.2;20.53;49.3;1.9671;409.1215;1.39;0.39;359.4;75.1;528.9;0.2488
1570107196;44.7013;24.3182;527.2;3.5;-1.1;20.65;49.33;1.967;409.0476;1.38;0.15;359.7;75.1;527.2;0.2332
1570107197;44.702;24.3182;526.2;2.8;-1;20.51;49.36;1.9665;409.0476;1.38;-0.42;360.5;75.1;526.2;0.2137
1570107198;44.7027;24.3183;526;2.8;-1;20.51;49.36;1.966;408.9711;1.38;0.91;360.3;74.9;526;0.1943
1570107199;44.7033;24.3183;526.2;2.5;-1.1;20.47;49.39;1.9633;408.969;1.38;0.63;360.2;74.7;526.2;0.1739
1570107200;44.704;24.3183;526;2.9;-1.1;20.52;49.43;1.9636;408.9646;1.37;0.34;359.4;74.6;526;0.1559
1570107201;44.7047;24.3184;525.2;3.1;-1.1;20.53;49.5;1.965;408.9646;1.37;0.08;358.4;74.4;525.2;0.1371
1570107202;44.7053;24.3184;524.6;2.7;-1;20.53;49.47;1.9668;409.1766;1.37;0.1;358.2;74.3;524.6;0.1172
1570107203;44.706;24.3184;524.1;3.2;-0.9;20.45;49.5;1.9733;409.2395;1.37;0.37;357.4;74.2;524.1;0.1063
1570107204;44.7067;24.3184;524;2.8;-1;20.45;49.47;1.9736;409.413;1.37;0.99;357.1;74;524;0.099
1570107205;44.7073;24.3184;524.2;2.6;-0.9;20.49;49.56;1.9751;409.413;1.37;0.19;357;73.7;524.2;0.0847
1570107206;44.708;24.3183;524.6;2.9;-0.6;20.47;49.5;1.9761;409.3633;1.39;-0.46;356.2;73.5;524.6;0.08
1570107207;44.7086;24.3183;525.3;2.9;-0.7;20.58;49.72;1.9765;409.2809;1.4;0.08;355.9;73.2;525.3;0.0837
1570107208;44.7093;24.3183;525.7;2.7;-0.7;20.48;49.75;1.9763;409.2809;1.4;0.19;356;73;525.7;0.085
1570107209;44.71;24.3182;525.4;2.7;-0.8;20.49;49.8;1.9761;409.2809;1.4;0.75;356;73;525.4;0.0939
1570107210;44.7106;24.3182;524.6;2.6;-1;20.6;49.96;1.9747;409.1726;1.4;1.52;356;72.9;524.6;0.1017
1570107211;44.7113;24.3182;523.5;3.5;-0.7;20.46;50.01;1.9739;409.0906;1.4;1.75;355.2;72.9;523.5;0.1111
1570107212;44.7119;24.3181;522;3.5;-0.6;20.49;50.08;1.9742;409.0772;1.4;0.54;354.9;72.9;522;0.1237
1570107213;44.7126;24.3181;520.9;3.3;-0.6;20.4;50.08;1.9749;409.0772;1.4;0.92;354.9;72.9;520.9;0.1368
1570107214;44.7133;24.3181;520.5;3.3;-0.6;20.45;50.16;1.9765;409.1278;1.4;1.46;354.6;72.8;520.5;0.1487
1570107215;44.7139;24.318;520.2;3;-0.4;20.4;50.19;1.9767;409.1878;1.4;0.13;355;72.8;520.2;0.1561
1570107216;44.7146;24.318;520;4.1;-0.4;20.4;50.22;1.9768;409.1878;1.4;0.6;354.7;72.8;520;0.1632
1570107217;44.7152;24.318;520.5;4;-0.8;20.45;50.31;1.977;409.254;1.4;-0.2;356.2;72.8;520.5;0.1661
1570107218;44.7158;24.318;521.1;4.4;-0.6;20.44;50.29;1.9765;409.2583;1.4;0.37;358;72.9;521.1;0.1638
1570107219;44.7165;24.318;521.7;4.3;-0.1;20.46;50.32;1.9765;409.2287;1.4;0.65;360.1;73;521.7;0.1567
1570107220;44.7171;24.3181;521.9;3.9;-0.1;20.4;50.4;1.9761;409.2287;1.41;1.11;362.6;73.2;521.9;0.1452
1570107221;44.7178;24.3182;521.3;3.7;0;20.43;50.48;1.9757;409.2287;1.41;1.43;4.9;73.3;521.3;0.1302
1570107222;44.7185;24.3183;520.4;3.7;0.1;20.49;50.51;1.9737;409.093;1.41;1.4;7.3;73.4;520.4;0.113
1570107223;44.7191;24.3185;519.1;3.3;0.2;20.43;50.64;1.9737;409.0294;1.41;-0.3;10;73.6;519.1;0.0956
1570107224;44.7198;24.3187;517.2;3.6;0.1;20.4;50.57;1.9732;409.0068;1.4;-0.18;12.1;73.8;517.2;0.0769
1570107225;44.7204;24.319;514.9;4.1;-0.2;20.35;50.52;1.9727;408.9883;1.4;-0.19;14;74.1;514.9;0.0607
1570107226;44.7211;24.3193;512.4;4;0.2;20.42;50.65;1.9728;408.9957;1.39;1.54;16.9;74.4;512.4;0.0481
1570107227;44.7216;24.3196;509.9;4;0.4;20.38;50.55;1.9728;409.0125;1.39;1.25;19.6;74.7;509.9;0.0355
1570107228;44.7223;24.32;507.2;4.2;0.2;20.57;50.6;1.973;409.0125;1.39;0.98;22.4;74.9;507.2;0.0249
1570107229;44.7229;24.3204;506.1;4.3;0.2;20.37;50.61;1.9732;409.0254;1.39;-0.06;25.7;75;506.1;0.0208
1570107230;44.7235;24.3209;507;3.8;0.3;20.49;50.65;1.9745;409.0292;1.39;-1.56;29.8;75;507;0.0143
1570107231;44.724;24.3215;508.5;3.6;0;20.47;50.66;1.9744;409.0364;1.39;0.48;33.2;74.8;508.5;0.0127
1570107232;44.7246;24.322;510.2;4.1;-0.3;20.42;50.66;1.9742;409.0364;1.39;0.22;36.1;74.6;510.2;0.014
1570107233;44.7251;24.3226;511.1;4.3;0.1;20.41;50.72;1.9734;409.09;1.39;0.78;38.9;74.7;511.1;0.0146
1570107234;44.7256;24.3233;509.9;4.6;0.2;20.36;50.66;1.9724;409.1248;1.39;1.08;41.9;74.9;509.9;0.0164
1570107235;44.726;24.324;507.8;4.4;0;20.44;50.74;1.9721;409.1305;1.39;1.67;45.1;75.3;507.8;0.0178
1570107236;44.7265;24.3247;505.1;3.8;0.1;20.4;50.6;1.9716;409.1305;1.39;1.52;48.8;75.7;505.1;0.0192
1570107237;44.7269;24.3254;502.3;4.1;-0.2;20.4;50.79;1.9708;409.1163;1.39;0.72;51.5;76.1;502.3;0.0205
1570107238;44.7273;24.3262;499.4;3.9;-0.1;20.37;50.75;1.9708;409.082;1.39;1.25;55.2;76.4;499.4;0.0219
1570107239;44.7276;24.3271;497.1;3.9;-0.3;20.45;50.74;1.9707;409.082;1.39;0.56;58.3;76.8;497.1;0.0238
1570107240;44.728;24.3279;495.3;4.2;-0.4;20.44;50.75;1.9706;409.082;1.39;-0.16;61.5;77.1;495.3;0.0261
1570107241;44.7283;24.3288;494.1;4.7;-1;20.39;50.74;1.9716;409.0258;1.39;0.66;63.6;77.3;494.1;0.0282
1570107242;44.7285;24.3297;492.7;4.6;-0.3;20.45;50.78;1.9716;409.0176;1.39;0.43;67;77.5;492.7;0.03
1570107243;44.7288;24.3306;490.9;4.9;-0.2;20.36;50.77;1.9714;409.0176;1.39;0.56;69.4;77.7;490.9;0.0316
1570107244;44.729;24.3316;488.9;4.8;0.1;20.41;50.82;1.9712;408.9688;1.39;0.71;72.1;77.9;488.9;0.0325
1570107245;44.7292;24.3325;487.2;5.1;-0.1;20.38;50.8;1.9724;408.9622;1.39;-0.01;74.1;78.1;487.2;0.0334
1570107246;44.7294;24.3335;485.9;5.3;0.1;20.41;50.71;1.9724;408.9441;1.39;0.13;76.2;78.2;485.9;0.034
1570107247;44.7295;24.3344;486;5.4;0.1;20.43;50.71;1.9713;408.9441;1.39;0.49;77.9;78;486;0.0342
1570107248;44.7296;24.3354;488;5.4;0.1;20.44;50.76;1.9698;408.9441;1.39;0.13;78.4;77.6;488;0.0342
1570107249;44.7298;24.3363;490.9;5;-0.5;20.46;50.71;1.9693;408.9307;1.38;-0.5;78;77.1;490.9;0.0335
1570107250;44.7299;24.3373;493.7;5.3;-2;20.4;50.7;1.9693;408.9215;1.38;-0.07;76.8;76.7;493.7;0.0344
1570107251;44.73;24.3383;496;5.1;-1.5;20.48;50.73;1.9691;408.9215;1.38;1;77.9;76.3;496;0.0392
1570107252;44.7301;24.3392;499.1;4.6;-0.8;20.45;50.71;1.9688;408.9215;1.38;1.1;79.8;75.9;499.1;0.0422
1570107253;44.7302;24.3401;502.1;4.8;-0.6;20.51;50.74;1.9677;408.8992;1.38;0.2;81.2;75.6;502.1;0.0451
1570107254;44.7303;24.3411;503.9;4.7;-0.6;20.42;50.63;1.9671;408.8547;1.38;0.59;82.8;75.3;503.9;0.0496
1570107255;44.7304;24.342;505.2;4.9;-0.9;20.51;50.73;1.9657;408.8547;1.38;0.6;83.9;75.2;505.2;0.0546
1570107256;44.7304;24.343;506.6;4.6;-0.8;20.5;50.71;1.9648;408.7125;1.38;0.56;85.1;74.9;506.6;0.0615
1570107257;44.7305;24.3439;508.1;4.4;-1;20.44;50.6;1.9641;408.6678;1.38;0.79;85.9;74.7;508.1;0.068
1570107258;44.7305;24.3449;510;4.4;-1.2;20.51;50.69;1.964;408.6562;1.37;1.04;86.3;74.4;510;0.0739
1570107259;44.7305;24.3457;512;4.4;-1;20.42;50.63;1.9633;408.6562;1.37;1.29;86.6;74.2;512;0.0791
1570107260;44.7306;24.3467;513.7;4.8;-0.8;20.49;50.69;1.9626;408.626;1.37;0.29;86.8;74.2;513.7;0.0837
1570107261;44.7306;24.3477;514.1;5.1;-1;20.43;50.59;1.9615;408.6084;1.37;-0.26;86.7;74.3;514.1;0.0854
1570107262;44.7306;24.3486;514.5;4.8;-1.4;20.5;50.68;1.9611;408.5852;1.36;0.66;86.3;74.3;514.5;0.0856
1570107263;44.7307;24.3495;515.4;4.5;-1.6;20.49;50.6;1.9603;408.5852;1.36;2.12;86.1;74.3;515.4;0.0838
1570107264;44.7307;24.3505;515.3;4.5;-1.2;20.45;50.65;1.9593;408.528;1.36;0.26;86.6;74.5;515.3;0.0804
1570107265;44.7307;24.3514;513.9;4.3;-1.2;20.46;50.67;1.9565;408.4259;1.36;0.05;86.9;74.7;513.9;0.0761
1570107266;44.7307;24.3524;511.7;4.1;-1.5;20.45;50.62;1.9565;408.3327;1.36;2.14;86.9;75;511.7;0.0705
1570107267;44.7307;24.3533;510.8;4.1;-1.8;20.5;50.51;1.955;408.3327;1.36;0.28;86.8;75.2;510.8;0.0644
1570107268;44.7308;24.3542;511.1;4;-1.3;20.41;50.49;1.9546;408.1796;1.35;0.02;87.2;75.2;511.1;0.0582
1570107269;44.7308;24.3552;511.6;4;-1.5;20.45;50.57;1.9554;408.2679;1.35;0.33;87.2;75.1;511.6;0.0519
1570107270;44.7308;24.3561;512.9;4.2;-1.6;20.41;50.39;1.9554;408.306;1.34;-0.38;87;75;512.9;0.0472
1570107271;44.7308;24.357;514.9;4.1;-1.2;20.47;50.41;1.9618;408.306;1.34;-0.74;87.6;74.8;514.9;0.0412
1570107272;44.7308;24.358;517.9;4;-1.6;20.38;50.4;1.9673;409.1292;1.36;0.34;87.4;74.5;517.9;0.0338
1570107273;44.7309;24.359;521.1;4;-1.2;20.43;50.4;1.9719;409.2365;1.36;-0.64;87.8;74.3;521.1;0.031
1570107274;44.7309;24.3599;523.6;3.9;-2.6;20.41;50.53;1.9706;409.5308;1.41;-0.04;86.8;74.1;523.6;0.0302
1570107275;44.7309;24.3609;525;4.2;-2.6;20.34;51.07;1.965;409.5308;1.41;0.47;86.5;74.1;525;0.0297
